,nome,link,dicas,dica-link
9,Xadrez Verbal Podcast #181 – Bolsonaro em Israel e eleições pelo mundo,https://xadrezverbal.com/2019/04/06/xadrez-verbal-podcast-181-bolsonaro-em-israel-e-eleicoes-pelo-mundo/,Filme Duas Mulheres,https://www.imdb.com/title/tt1362543/
10,Xadrez Verbal Podcast #181 – Bolsonaro em Israel e eleições pelo mundo,https://xadrezverbal.com/2019/04/06/xadrez-verbal-podcast-181-bolsonaro-em-israel-e-eleicoes-pelo-mundo/,Filme O Declínio do Império Americano,https://www.imdb.com/title/tt0090985
11,Xadrez Verbal Podcast #181 – Bolsonaro em Israel e eleições pelo mundo,https://xadrezverbal.com/2019/04/06/xadrez-verbal-podcast-181-bolsonaro-em-israel-e-eleicoes-pelo-mundo/,Filme Invasões Bárbaras,https://www.imdb.com/title/tt0338135
0,"Xadrez Verbal Podcast #180 – Brexit, colinas de Golã e China-Europa",https://xadrezverbal.com/2019/03/29/xadrez-verbal-podcast-180-brexit-colinas-de-gola-e-china-europa/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #180 – Brexit, colinas de Golã e China-Europa",https://xadrezverbal.com/2019/03/29/xadrez-verbal-podcast-180-brexit-colinas-de-gola-e-china-europa/,Filme O Leão no Inverno (1968),https://www.imdb.com/title/tt0063227/
2,"Xadrez Verbal Podcast #180 – Brexit, colinas de Golã e China-Europa",https://xadrezverbal.com/2019/03/29/xadrez-verbal-podcast-180-brexit-colinas-de-gola-e-china-europa/,"Livro 25 de Março: Memória da Rua dos Árabes, de Rose Koraicho",http://www.saopaulo.sp.leg.br/memoria/especial/25-de-marco-memoria-da-rua-dos-arabes/
3,"Xadrez Verbal Podcast #180 – Brexit, colinas de Golã e China-Europa",https://xadrezverbal.com/2019/03/29/xadrez-verbal-podcast-180-brexit-colinas-de-gola-e-china-europa/,"Música de encerramento Breakfast In America, por Supertramp",https://www.youtube.com/watch?v=K8IK50DO9dI
0,Xadrez Verbal Podcast #179 – Bolsonaro e Trump,https://xadrezverbal.com/2019/03/23/xadrez-verbal-podcast-179-bolsonaro-e-trump/,Site da Editora Contexto,https://editoracontexto.com.br
1,Xadrez Verbal Podcast #179 – Bolsonaro e Trump,https://xadrezverbal.com/2019/03/23/xadrez-verbal-podcast-179-bolsonaro-e-trump/,"Livro O primeiro homem: a vida de Neil Armstrong, de James R. Hansen",https://www.intrinseca.com.br/livro/855/
2,Xadrez Verbal Podcast #179 – Bolsonaro e Trump,https://xadrezverbal.com/2019/03/23/xadrez-verbal-podcast-179-bolsonaro-e-trump/,Filme O primeiro homem,https://www.imdb.com/title/tt1213641
3,Xadrez Verbal Podcast #179 – Bolsonaro e Trump,https://xadrezverbal.com/2019/03/23/xadrez-verbal-podcast-179-bolsonaro-e-trump/,Site da OCDE,http://www.oecd.org/
4,Xadrez Verbal Podcast #179 – Bolsonaro e Trump,https://xadrezverbal.com/2019/03/23/xadrez-verbal-podcast-179-bolsonaro-e-trump/,Filme O Carrasco de Roma,https://www.imdb.com/title/tt0070592/
5,Xadrez Verbal Podcast #179 – Bolsonaro e Trump,https://xadrezverbal.com/2019/03/23/xadrez-verbal-podcast-179-bolsonaro-e-trump/,Série Atlanta,https://www.netflix.com/br/title/80123779
6,Xadrez Verbal Podcast #179 – Bolsonaro e Trump,https://xadrezverbal.com/2019/03/23/xadrez-verbal-podcast-179-bolsonaro-e-trump/,"Música de Encerramento Misirlou, de Dick Dale",https://youtu.be/V4eEqN4HY7Q
0,"Xadrez Verbal Podcast #178 – Oriente Médio, Brexit e Bolsonaro nos EUA",https://xadrezverbal.com/2019/03/15/xadrez-verbal-podcast-178-oriente-medio-brexit-e-bolsonaro-nos-eua/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #178 – Oriente Médio, Brexit e Bolsonaro nos EUA",https://xadrezverbal.com/2019/03/15/xadrez-verbal-podcast-178-oriente-medio-brexit-e-bolsonaro-nos-eua/,Filme 22 de julho,https://www.netflix.com/br/title/80210932
2,"Xadrez Verbal Podcast #178 – Oriente Médio, Brexit e Bolsonaro nos EUA",https://xadrezverbal.com/2019/03/15/xadrez-verbal-podcast-178-oriente-medio-brexit-e-bolsonaro-nos-eua/,Filme O Fotógrafo de Mauthausen,https://www.netflix.com/br/title/80191608
3,"Xadrez Verbal Podcast #178 – Oriente Médio, Brexit e Bolsonaro nos EUA",https://xadrezverbal.com/2019/03/15/xadrez-verbal-podcast-178-oriente-medio-brexit-e-bolsonaro-nos-eua/,Curta Carolina (sobre Carolina Maria de Jesus),http://portacurtas.org.br/filme/?name=carolina
4,"Xadrez Verbal Podcast #178 – Oriente Médio, Brexit e Bolsonaro nos EUA",https://xadrezverbal.com/2019/03/15/xadrez-verbal-podcast-178-oriente-medio-brexit-e-bolsonaro-nos-eua/,"Livro Sertão-mar: Glauber Rocha e a Estética da Fome, de Ismael Xavier",https://www.travessa.com.br/sertao-mar-glauber-rocha-e-a-estetica-da-fome/artigo/8dbebf53-d0b7-43b1-908f-eb738a5e8ec7
5,"Xadrez Verbal Podcast #178 – Oriente Médio, Brexit e Bolsonaro nos EUA",https://xadrezverbal.com/2019/03/15/xadrez-verbal-podcast-178-oriente-medio-brexit-e-bolsonaro-nos-eua/,"Música de Encerramento Amor Prohibido, de Selena",https://youtu.be/dvfZ95ueOcQ
0,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,Filme Vice,https://www.imdb.com/title/tt6266538/
2,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,Filme Estrelas Além do Tempo,https://www.imdb.com/title/tt4846340
3,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,Filme Frida,https://www.netflix.com/title/60024997
4,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,"Filme Alien, o oitavo passageiro",https://www.imdb.com/title/tt0078748/
5,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,"Livro ¡Academia, carajo!: Pasión, locura y secretos del título 2001, de Alejandro Wall",https://www.amazon.com.br/%C2%A1Academia-carajo-Pasi%C3%B3n-secretos-Spanish-ebook/dp/B007KD1WWK
6,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,Texto da BBC Abhinandan: Indians emulate pilot’s ‘hero moustache’,https://www.bbc.com/news/world-asia-india-47437801
7,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,Canal no Youtube Em Dupla com Consulta,https://www.youtube.com/channel/UCugcSOykImvZFJN4lyA_pqQ
8,"Xadrez Verbal Podcast #177 – Eleições na Estônia, EUA e América Latina",https://xadrezverbal.com/2019/03/09/xadrez-verbal-podcast-177-eleicoes-na-estonia-eua-e-america-latina/,"Música de Encerramento Breathe, The Prodigy",https://youtu.be/6_PAHbqq-o4
0,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,400 anos de Cyrano de Bergerac,https://www.lpm.com.br/site/default.asp?Template=../livros/layout_produto.asp&CategoriaID=610619&ID=716007
2,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,"Livro A Conquista do México, de Hernan Cortez",http://www.taperatapera.iluria.com/pd-640f67-curso-economia-para-nao-economistas.html?ct=1f03d2&p=1&s=1
3,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,"Curso Economia para não economistas, com Ana Paula Salviatti",https://www.gazetadopovo.com.br/colunistas/filipe-figueiredo/2019/02/28/as-relacoes-com-o-paraguai-sao-maiores-que-stroessner-presidente/
4,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,"Texto As relações com o Paraguai são maiores que Stroessner, presidente, na Gazeta do Povo",https://www.gazetadopovo.com.br/colunistas/filipe-figueiredo/2019/02/25/expectativas-e-um-vencedor-na-proxima-cupula-trump-kim/
5,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,"Texto Expectativas e um vencedor na próxima cúpula Trump-Kim, na Gazeta do Povo",https://xadrezverbal.com/2017/08/17/fronteiras-invisiveis-do-futebol-40-india/
6,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,Podcast Fronteiras Invisíveis do Futebol #40 – Índia,https://youtu.be/VhTa1q0mqdg
7,"Xadrez Verbal Podcast #176 – Caxemira, Venezuela e Trump com Kim",https://xadrezverbal.com/2019/03/02/xadrez-verbal-podcast-176-caxemira-venezuela-e-trump-com-kim/,"Música de Encerramento Buddy, do De La Soul",https://open.spotify.com/user/yomatiaspinto/playlist/6qJgQohCATol4zCq6Eo4rY
0,"Xadrez Verbal Podcast #175 – EUA, Espanha e Venezuela",https://xadrezverbal.com/2019/02/23/xadrez-verbal-podcast-175-eua-espanha-e-venezuela/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #175 – EUA, Espanha e Venezuela",https://xadrezverbal.com/2019/02/23/xadrez-verbal-podcast-175-eua-espanha-e-venezuela/,Filme Mundial de Futebol – 66,https://www.imdb.com/title/tt0166023/
2,"Xadrez Verbal Podcast #175 – EUA, Espanha e Venezuela",https://xadrezverbal.com/2019/02/23/xadrez-verbal-podcast-175-eua-espanha-e-venezuela/,Documentário How England Won the World Cup,https://youtu.be/PXb306p1BrM
3,"Xadrez Verbal Podcast #175 – EUA, Espanha e Venezuela",https://xadrezverbal.com/2019/02/23/xadrez-verbal-podcast-175-eua-espanha-e-venezuela/,"Livro Fronteiras Culturais: Brasil, Argentina, Uruguai, organizado por Maria Helena Martins",https://www.atelie.com.br/livro/fronteiras-culturais-brasil-uruguai-argentina/
4,"Xadrez Verbal Podcast #175 – EUA, Espanha e Venezuela",https://xadrezverbal.com/2019/02/23/xadrez-verbal-podcast-175-eua-espanha-e-venezuela/,"Livro A invenção do exército brasileiro, de Celso Castro",https://zahar.com.br/livro/invencao-do-exercito-brasileiro
5,"Xadrez Verbal Podcast #175 – EUA, Espanha e Venezuela",https://xadrezverbal.com/2019/02/23/xadrez-verbal-podcast-175-eua-espanha-e-venezuela/,Texto As Lições da História: Um Aniversário Sombrio sobre Kurt Eisner,https://xadrezverbal.com/2013/11/08/as-licoes-da-historia-um-aniversario-sombrio/
6,"Xadrez Verbal Podcast #175 – EUA, Espanha e Venezuela",https://xadrezverbal.com/2019/02/23/xadrez-verbal-podcast-175-eua-espanha-e-venezuela/,"Música de Encerramento Don’t Worry Be Happy, por Bobby McFerrin",https://youtu.be/d-diB65scQU
0,"Xadrez Verbal Podcast #174 – State of the Union, Venezuela e Europa",https://xadrezverbal.com/2019/02/08/xadrez-verbal-podcast-174-state-of-the-union-venezuela-e-europa/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #174 – State of the Union, Venezuela e Europa",https://xadrezverbal.com/2019/02/08/xadrez-verbal-podcast-174-state-of-the-union-venezuela-e-europa/,Filme A Fera da Guerra,https://www.imdb.com/title/tt0094716/
2,"Xadrez Verbal Podcast #174 – State of the Union, Venezuela e Europa",https://xadrezverbal.com/2019/02/08/xadrez-verbal-podcast-174-state-of-the-union-venezuela-e-europa/,Filme O 9º Pelotão,https://www.imdb.com/title/tt0417397/
3,"Xadrez Verbal Podcast #174 – State of the Union, Venezuela e Europa",https://xadrezverbal.com/2019/02/08/xadrez-verbal-podcast-174-state-of-the-union-venezuela-e-europa/,"Livro Do Dom à Profissão: a formação de futebolistas no Brasil e na França, de Arlei Sander Damo (tese que deu origem ao livro)",https://www.saraiva.com.br/do-dom-a-profissao-a-formacao-de-futebolistas-no-brasil-e-na-franca-2003156.html
4,"Xadrez Verbal Podcast #174 – State of the Union, Venezuela e Europa",https://xadrezverbal.com/2019/02/08/xadrez-verbal-podcast-174-state-of-the-union-venezuela-e-europa/,"Livro Dente de Leite S/A: a indústria dos meninos bons de bola, de Juan Pablo Meneses",http://hdl.handle.net/10183/5343
5,"Xadrez Verbal Podcast #174 – State of the Union, Venezuela e Europa",https://xadrezverbal.com/2019/02/08/xadrez-verbal-podcast-174-state-of-the-union-venezuela-e-europa/,Série Black Earth Rising,https://www.manole.com.br/dente-de-leite-s-a/p
6,"Xadrez Verbal Podcast #174 – State of the Union, Venezuela e Europa",https://xadrezverbal.com/2019/02/08/xadrez-verbal-podcast-174-state-of-the-union-venezuela-e-europa/,"Música de Encerramento Taj Mahal, de Jorge Ben",https://www.netflix.com/title/80145141
0,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,Filme La Bamba,https://www.imdb.com/title/tt0093378/
2,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,Filme Soul of the Game ,https://youtu.be/LiDULxPh0hU
3,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,Filme 42,https://www.imdb.com/title/tt0453562/
4,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,Documentário Get me Roger Stone,https://www.netflix.com/title/80114666
5,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,Hotsite Brexit: How did my MP vote on the amendments? ,https://www.bbc.com/news/uk-politics-47033979
6,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,"Livro O Brasil entre a América e a Europa, de Luís Cláudio Villafañe G. Santos","http://editoraunesp.com.br/catalogo/8571395292,o-brasil-entre-a-america-e-a-europa"
7,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,"Texto US should go big on Brazil, de Marco Rubio",https://edition.cnn.com/2019/01/29/opinions/us-should-go-big-on-brazil-rubio
8,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,"Livro Kissinger e o Brasil, de Matias Spektor",https://www.amazon.com.br/Kissinger-Brasil-Coleção-Biblioteca-Ciências/dp/8537801569
9,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,"Livro 18 dias, de Matias Spektor",https://www.amazon.com.br/18-dias-Matias-Spektor/dp/8539005816
10,"Xadrez Verbal Podcast #173 – Emendas do Brexit, EUA e Venezuela",https://xadrezverbal.com/2019/02/01/xadrez-verbal-podcast-173-emendas-do-brexit-eua-e-venezuela/,"Música de Encerramento American Pie, de Don McLean",https://www.youtube.com/watch?v=RciM7P9K3FA
0,"Xadrez Verbal Podcast #172 – Venezuela, Brasil em Davos e Europa",https://xadrezverbal.com/2019/01/25/xadrez-verbal-podcast-172-venezuela-brasil-em-davos-e-europa/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #172 – Venezuela, Brasil em Davos e Europa",https://xadrezverbal.com/2019/01/25/xadrez-verbal-podcast-172-venezuela-brasil-em-davos-e-europa/,Filme Argo,https://www.imdb.com/title/tt1024648/
2,"Xadrez Verbal Podcast #172 – Venezuela, Brasil em Davos e Europa",https://xadrezverbal.com/2019/01/25/xadrez-verbal-podcast-172-venezuela-brasil-em-davos-e-europa/,Filme Abril Despedaçado,https://www.imdb.com/title/tt0291003
3,"Xadrez Verbal Podcast #172 – Venezuela, Brasil em Davos e Europa",https://xadrezverbal.com/2019/01/25/xadrez-verbal-podcast-172-venezuela-brasil-em-davos-e-europa/,"Música de Encerramento Tribunal de Rua, d’O Rappa",https://youtu.be/lTKq4c7DQ4g
0,Xadrez Verbal Podcast #171 – O mundo inteiro na volta das férias!,https://xadrezverbal.com/2019/01/19/xadrez-verbal-podcast-171-o-mundo-inteiro-na-volta-das-ferias/,Site da Editora Contexto,https://editoracontexto.com.br
1,Xadrez Verbal Podcast #171 – O mundo inteiro na volta das férias!,https://xadrezverbal.com/2019/01/19/xadrez-verbal-podcast-171-o-mundo-inteiro-na-volta-das-ferias/,"Livro Como Curar um Fanático, de Amós Oz",https://www.companhiadasletras.com.br/detalhe.php?codigo=13767
2,Xadrez Verbal Podcast #171 – O mundo inteiro na volta das férias!,https://xadrezverbal.com/2019/01/19/xadrez-verbal-podcast-171-o-mundo-inteiro-na-volta-das-ferias/,"Livro La Patagonia Rebelde, de Osvaldo Bayer",https://www.amazon.com.br/Patagonia-rebelde-Osvaldo-Bayer/dp/8481365459
3,Xadrez Verbal Podcast #171 – O mundo inteiro na volta das férias!,https://xadrezverbal.com/2019/01/19/xadrez-verbal-podcast-171-o-mundo-inteiro-na-volta-das-ferias/,"Livro Un Viaje Por el Infierno, de Alberto (Gato) Gamboa Soto",http://www.editorialforja.cl/producto/un-viaje-por-el-infierno/
4,Xadrez Verbal Podcast #171 – O mundo inteiro na volta das férias!,https://xadrezverbal.com/2019/01/19/xadrez-verbal-podcast-171-o-mundo-inteiro-na-volta-das-ferias/,"Música Kemarin, da banda Seventeen",https://www.youtube.com/watch?v=RGLPm-hHCnM
0,"Xadrez Verbal Podcast #170 – Relações EUA-Cuba, Síria e América Latina",https://xadrezverbal.com/2018/12/21/xadrez-verbal-podcast-170-relacoes-eua-cuba-siria-e-america-latina/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #170 – Relações EUA-Cuba, Síria e América Latina",https://xadrezverbal.com/2018/12/21/xadrez-verbal-podcast-170-relacoes-eua-cuba-siria-e-america-latina/,Filme Com amor Van Gogh,https://www.netflix.com/title/80171527
2,"Xadrez Verbal Podcast #170 – Relações EUA-Cuba, Síria e América Latina",https://xadrezverbal.com/2018/12/21/xadrez-verbal-podcast-170-relacoes-eua-cuba-siria-e-america-latina/,Filme Sonhos,https://www.imdb.com/title/tt0100998/
3,"Xadrez Verbal Podcast #170 – Relações EUA-Cuba, Síria e América Latina",https://xadrezverbal.com/2018/12/21/xadrez-verbal-podcast-170-relacoes-eua-cuba-siria-e-america-latina/,Episódio The Loophole do podcast 30 for 30,https://30for30podcasts.com/episodes/the-loophole/
4,"Xadrez Verbal Podcast #170 – Relações EUA-Cuba, Síria e América Latina",https://xadrezverbal.com/2018/12/21/xadrez-verbal-podcast-170-relacoes-eua-cuba-siria-e-america-latina/,"Música de encerramento Guantanamera, por Wyclef Jean com Lauryn Hill & Celia Cruz",https://www.youtube.com/watch?v=M6-i_d-r6h8
0,"Xadrez Verbal Podcast #169 – Armênia, Brexit e casos de espionagem",https://xadrezverbal.com/2018/12/15/xadrez-verbal-podcast-169-armenia-brexit-e-casos-de-espionagem/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #169 – Armênia, Brexit e casos de espionagem",https://xadrezverbal.com/2018/12/15/xadrez-verbal-podcast-169-armenia-brexit-e-casos-de-espionagem/,Filme Infiltrado na Klan (BlacKkKlansman),https://www.imdb.com/title/tt7349662/
2,"Xadrez Verbal Podcast #169 – Armênia, Brexit e casos de espionagem",https://xadrezverbal.com/2018/12/15/xadrez-verbal-podcast-169-armenia-brexit-e-casos-de-espionagem/,"Quadrinho Batman: Noël (adaptação de Um Conto de Natal, do Charles Dickens)",https://www.amazon.com.br/Batman-Noel-1-Lee-Bermejo/dp/8583680329
3,"Xadrez Verbal Podcast #169 – Armênia, Brexit e casos de espionagem",https://xadrezverbal.com/2018/12/15/xadrez-verbal-podcast-169-armenia-brexit-e-casos-de-espionagem/,Filme Filadélfia,https://www.amazon.com.br/Um-Conto-Natal-Charles-Dickens/dp/8526281461
4,"Xadrez Verbal Podcast #169 – Armênia, Brexit e casos de espionagem",https://xadrezverbal.com/2018/12/15/xadrez-verbal-podcast-169-armenia-brexit-e-casos-de-espionagem/,"Música de encerramento Ambush, do Sepultura",https://www.imdb.com/title/tt0107818/
0,"Xadrez Verbal Podcast #168 – G-20, França e Oriente Médio",https://xadrezverbal.com/2018/12/07/xadrez-verbal-podcast-168-g-20-franca-e-oriente-medio/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #168 – G-20, França e Oriente Médio",https://xadrezverbal.com/2018/12/07/xadrez-verbal-podcast-168-g-20-franca-e-oriente-medio/,Filme O jardineiro fiel,https://www.imdb.com/title/tt0387131/
2,"Xadrez Verbal Podcast #168 – G-20, França e Oriente Médio",https://xadrezverbal.com/2018/12/07/xadrez-verbal-podcast-168-g-20-franca-e-oriente-medio/,"Livro 1968: o ano que não terminou, de Zuenir Ventura",https://www.companhiadasletras.com.br/detalhe.php?codigo=28000534
3,"Xadrez Verbal Podcast #168 – G-20, França e Oriente Médio",https://xadrezverbal.com/2018/12/07/xadrez-verbal-podcast-168-g-20-franca-e-oriente-medio/,"Música de encerramento: Homosapien, de Pete Shelley",https://www.youtube.com/watch?v=ZvphL4KyQJA
0,"Xadrez Verbal Podcast #167 – Jeff Nascimento, G20 e América Latina",https://xadrezverbal.com/2018/11/30/xadrez-verbal-podcast-167-jeff-nascimento-g20-e-america-latina/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #167 – Jeff Nascimento, G20 e América Latina",https://xadrezverbal.com/2018/11/30/xadrez-verbal-podcast-167-jeff-nascimento-g20-e-america-latina/,Série Roma,https://www.imdb.com/title/tt0384766/
2,"Xadrez Verbal Podcast #167 – Jeff Nascimento, G20 e América Latina",https://xadrezverbal.com/2018/11/30/xadrez-verbal-podcast-167-jeff-nascimento-g20-e-america-latina/,Proyecto Libertadores da RTVE,http://www.rtve.es/noticias/20110310/tve-estrenara-libertadores-ocho-peliculas-sobre-lideres-independencia-latinoamerica/415607.shtml
3,"Xadrez Verbal Podcast #167 – Jeff Nascimento, G20 e América Latina",https://xadrezverbal.com/2018/11/30/xadrez-verbal-podcast-167-jeff-nascimento-g20-e-america-latina/,"Música de encerramento Soul Man, The Blues Brothers",https://www.youtube.com/watch?v=YnaSRhMB_qo
0,"Xadrez Verbal Podcast #166 – Chanceler no Brasil, Ásia e Brexit",https://xadrezverbal.com/2018/11/24/xadrez-verbal-podcast-166-chanceler-no-brasil-asia-e-brexit/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #166 – Chanceler no Brasil, Ásia e Brexit",https://xadrezverbal.com/2018/11/24/xadrez-verbal-podcast-166-chanceler-no-brasil-asia-e-brexit/,Vídeo A História segundo os quadrinhos,https://www.youtube.com/watch?v=0MQSu-1vqI8&t=1s
2,"Xadrez Verbal Podcast #166 – Chanceler no Brasil, Ásia e Brexit",https://xadrezverbal.com/2018/11/24/xadrez-verbal-podcast-166-chanceler-no-brasil-asia-e-brexit/,Documentário Superheroes: A Never-ending Battle,https://www.imdb.com/title/tt3062328/
3,"Xadrez Verbal Podcast #166 – Chanceler no Brasil, Ásia e Brexit",https://xadrezverbal.com/2018/11/24/xadrez-verbal-podcast-166-chanceler-no-brasil-asia-e-brexit/,"Livro Contos de futebol, de Aldyr Garcia Schlee",https://www.estantevirtual.com.br/livros/aldyr-garcia-schlee/contos-de-futebol/1682862272
4,"Xadrez Verbal Podcast #166 – Chanceler no Brasil, Ásia e Brexit",https://xadrezverbal.com/2018/11/24/xadrez-verbal-podcast-166-chanceler-no-brasil-asia-e-brexit/,"Livro Linha divisória, de Aldyr Garcia Schlee",https://www.estantevirtual.com.br/livros/aldyr-schlee/linha-divisoria/1991875177
5,"Xadrez Verbal Podcast #166 – Chanceler no Brasil, Ásia e Brexit",https://xadrezverbal.com/2018/11/24/xadrez-verbal-podcast-166-chanceler-no-brasil-asia-e-brexit/,"Música de encerramento Protect Ya Neck, por Wu-Tang Clan",https://www.youtube.com/watch?v=HpQmFfdYFzY
0,"Xadrez Verbal Podcast #165 – Eleição nos EUA, referendos e América Latina",https://xadrezverbal.com/2018/11/10/xadrez-verbal-podcast-165-eleicao-nos-eua-referendos-e-america-latina/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #165 – Eleição nos EUA, referendos e América Latina",https://xadrezverbal.com/2018/11/10/xadrez-verbal-podcast-165-eleicao-nos-eua-referendos-e-america-latina/,Post com cinco dicas de filmes sobre a Primeira Guerra Mundial,https://xadrezverbal.com/2014/08/03/xadrez-dominical-filmes-sobre-a-primeira-guerra-mundial/
2,"Xadrez Verbal Podcast #165 – Eleição nos EUA, referendos e América Latina",https://xadrezverbal.com/2018/11/10/xadrez-verbal-podcast-165-eleicao-nos-eua-referendos-e-america-latina/,Post com cinco dicas de livros sobre a Primeira Guerra Mundial,https://xadrezverbal.com/2014/06/29/xadrez-dominical-caminho-para-a-primeira-guerra-mundial/
3,"Xadrez Verbal Podcast #165 – Eleição nos EUA, referendos e América Latina",https://xadrezverbal.com/2018/11/10/xadrez-verbal-podcast-165-eleicao-nos-eua-referendos-e-america-latina/,"Episódio Yellow, dos Contos da Cripta",https://www.imdb.com/title/tt0716911/?fbclid=IwAR0TTwKJD8sa6GChBRjKcTjb6CHdYI_cgXG0im_lvCNz0OcJplL6IMf4KvI
